PayAmt,ElapsedDays,AvgPay,NumPays,Day,Month,Year,Weekday
290.0,3549,204.25407407407408,27,17,3,2008,0
37.0,3549,174.57500000000002,26,17,3,2008,0
542.5,3549,285.9637931034483,29,17,3,2008,0
503.0,3549,319.7154,50,17,3,2008,0
290.0,3550,433.3167272727272,55,18,3,2008,1
249.0,3550,357.51666666666665,12,18,3,2008,1
227.0,3550,191.37333333333336,15,18,3,2008,1
1083.0,3550,372.6648936170213,94,18,3,2008,1
562.1,3550,294.475,20,18,3,2008,1
217.2,3550,220.85,16,18,3,2008,1
291.0,3550,424.8333333333333,18,18,3,2008,1
186.0,3550,178.86785714285716,14,18,3,2008,1
62.5,3550,122.9,5,18,3,2008,1
284.5,3550,195.5395238095238,21,18,3,2008,1
110.0,3550,211.19818181818184,11,18,3,2008,1
181.29,3550,191.393125,16,18,3,2008,1
172.6,3550,169.83,10,18,3,2008,1
172.0,3550,260.0303921568627,51,18,3,2008,1
290.0,3551,308.96761904761905,21,19,3,2008,2
473.4,3551,420.2104761904761,21,19,3,2008,2
427.0,3551,422.7090909090909,55,19,3,2008,2
426.0,3551,344.72727272727275,11,19,3,2008,2
614.2,3551,276.3444736842105,38,19,3,2008,2
350.5,3551,298.8,5,19,3,2008,2
292.0,3551,266.3333333333333,12,19,3,2008,2
337.0,3551,258.62857142857143,7,19,3,2008,2
164.0,3551,238.0888888888889,36,19,3,2008,2
400.0,3551,306.11333333333334,6,19,3,2008,2
334.0,3551,449.687037037037,54,19,3,2008,2
224.0,3552,232.8736,25,20,3,2008,3
287.0,3552,318.16265060240966,83,20,3,2008,3
199.0,3552,319.57142857142856,42,20,3,2008,3
382.43,3552,425.19638888888886,72,20,3,2008,3
211.0,3552,275.632,50,20,3,2008,3
229.1,3552,371.1378431372549,51,20,3,2008,3
1097.0,3552,268.9857142857143,7,20,3,2008,3
251.0,3552,269.1875,8,20,3,2008,3
191.0,3552,235.5763636363636,55,20,3,2008,3
179.0,3552,262.91315789473686,57,20,3,2008,3
170.0,3556,260.15384615384613,13,24,3,2008,0
118.8,3563,231.1522222222222,9,31,3,2008,0
552.5,3563,354.4475,8,31,3,2008,0
201.5,3563,268.8722222222222,18,31,3,2008,0
299.4,3563,643.4235294117647,34,31,3,2008,0
193.0,3563,265.7222448979592,49,31,3,2008,0
320.2,3563,306.57000000000005,17,31,3,2008,0
450.5,3563,367.77653061224487,49,31,3,2008,0
525.0,3563,320.0,6,31,3,2008,0
436.8,3563,322.9408823529412,34,31,3,2008,0
301.0,3563,206.0,17,31,3,2008,0
698.0,3563,333.78520000000003,50,31,3,2008,0
50.0,3563,189.23620689655172,58,31,3,2008,0
35.0,3563,323.25,4,31,3,2008,0
310.8,3563,296.8,38,31,3,2008,0
336.0,3563,193.40138888888887,72,31,3,2008,0
84.0,3563,197.22925,40,31,3,2008,0
173.0,3563,249.5076923076923,13,31,3,2008,0
51.0,3563,275.57296296296295,81,31,3,2008,0
102.0,3563,190.5,8,31,3,2008,0
64.4,3563,235.66666666666663,21,31,3,2008,0
102.0,3563,257.9637333333333,75,31,3,2008,0
201.4,3563,276.9051515151515,66,31,3,2008,0
90.0,3563,290.74864864864867,37,31,3,2008,0
309.0,3563,326.29872093023255,86,31,3,2008,0
281.17,3563,224.6407692307692,13,31,3,2008,0
282.0,3563,298.2793220338983,59,31,3,2008,0
196.4,3563,259.1620689655172,29,31,3,2008,0
230.0,3563,251.39605263157893,76,31,3,2008,0
124.0,3563,278.27177777777774,90,31,3,2008,0
1013.0,3563,437.5,6,31,3,2008,0
98.0,3563,404.16,5,31,3,2008,0
165.0,3564,229.9882352941177,34,1,4,2008,1
190.0,3564,390.4873214285714,56,1,4,2008,1
127.0,3564,234.671560283688,141,1,4,2008,1
411.0,3564,336.325,8,1,4,2008,1
739.0,3564,472.1375,8,1,4,2008,1
676.0,3564,435.6578947368421,38,1,4,2008,1
247.7,3564,297.1,26,1,4,2008,1
163.4,3564,280.83902439024394,41,1,4,2008,1
251.64,3564,263.1963043478261,92,1,4,2008,1
115.0,3564,261.3701492537313,67,1,4,2008,1
181.0,3564,204.11505376344087,93,1,4,2008,1
87.6,3564,266.0952380952381,21,1,4,2008,1
335.0,3564,215.83571428571423,14,1,4,2008,1
878.0,3564,349.3454545454546,11,1,4,2008,1
134.05,3564,267.4692307692307,13,1,4,2008,1
126.0,3564,205.28387096774196,31,1,4,2008,1
434.0,3564,266.3333333333333,12,1,4,2008,1
345.0,3564,416.9515625,64,1,4,2008,1
229.64,3564,263.1963043478261,92,1,4,2008,1
324.7,3565,218.47727272727272,22,2,4,2008,2
173.0,3565,232.18125,16,2,4,2008,2
67.6,3565,245.93050847457627,59,2,4,2008,2
145.5,3565,265.7222448979592,49,2,4,2008,2
155.4,3565,288.69117647058823,34,2,4,2008,2
591.0,3565,372.6648936170213,94,2,4,2008,2
40.0,3565,310.2371428571428,7,2,4,2008,2
410.0,3565,287.00333333333333,12,2,4,2008,2
289.0,3565,234.054,10,2,4,2008,2
396.0,3565,418.8404255319149,47,2,4,2008,2
199.0,3566,261.68793103448274,29,3,4,2008,3
365.0,3566,244.5264705882353,51,3,4,2008,3
232.0,3566,256.0,4,3,4,2008,3
1460.0,3566,320.33875,24,3,4,2008,3
233.0,3566,188.925,16,3,4,2008,3
348.0,3567,298.51613636363635,44,4,4,2008,4
94.0,3567,372.6648936170213,94,4,4,2008,4
178.0,3567,307.35,20,4,4,2008,4
197.0,3567,327.7,20,4,4,2008,4
263.0,3570,298.3019230769231,52,7,4,2008,0
664.8,3570,300.1262295081968,61,7,4,2008,0
904.0,3570,390.9006666666667,30,7,4,2008,0
185.0,3570,340.91538461538465,39,7,4,2008,0
284.0,3570,340.91538461538465,39,7,4,2008,0
363.75,3570,293.082,25,7,4,2008,0
264.0,3570,304.38235294117646,17,7,4,2008,0
118.0,3570,211.8682926829268,41,7,4,2008,0
234.0,3570,195.7636363636364,11,7,4,2008,0
80.0,3571,215.3216,25,8,4,2008,1
146.5,3571,225.63,20,8,4,2008,1
150.0,3571,976.1363636363636,22,8,4,2008,1
212.4,3571,231.95,4,8,4,2008,1
215.0,3571,162.94,10,8,4,2008,1
173.97,3571,340.91538461538465,39,8,4,2008,1
182.03,3571,340.91538461538465,39,8,4,2008,1
308.0,3572,187.65714285714284,14,9,4,2008,2
69.0,3572,298.3345588235294,136,9,4,2008,2
319.0,3572,248.4882352941177,17,9,4,2008,2
70.0,3572,213.4610344827586,29,9,4,2008,2
371.0,3572,415.0208333333333,24,9,4,2008,2
475.0,3572,269.3826086956522,23,9,4,2008,2
870.0,3572,292.8647058823529,17,9,4,2008,2
300.0,3572,393.5778688524591,61,9,4,2008,2
108.0,3572,290.74864864864867,37,9,4,2008,2
397.0,3572,435.6578947368421,38,9,4,2008,2
279.6,3572,241.8,2,9,4,2008,2
169.0,3572,206.2095238095238,42,9,4,2008,2
138.75,3572,192.44384615384612,13,9,4,2008,2
420.0,3572,290.6466666666667,3,9,4,2008,2
1575.0,3572,894.0,2,9,4,2008,2
200.0,3573,221.18421052631575,19,10,4,2008,3
171.0,3573,322.4642857142857,14,10,4,2008,3
188.9,3573,215.2671428571429,35,10,4,2008,3
146.0,3574,108.25,4,11,4,2008,4
100.0,3574,206.0,17,11,4,2008,4
446.0,3577,341.6814814814815,54,14,4,2008,0
551.4,3577,452.6814814814815,27,14,4,2008,0
233.4,3577,246.59500000000003,20,14,4,2008,0
322.0,3577,236.998,20,14,4,2008,0
718.0,3577,421.9593023255814,43,14,4,2008,0
206.0,3577,266.992,25,14,4,2008,0
252.0,3577,191.37333333333336,15,14,4,2008,0
22.0,3577,241.83333333333331,6,14,4,2008,0
177.0,3578,109.66666666666669,3,15,4,2008,1
260.0,3578,230.11045454545456,44,15,4,2008,1
171.0,3578,229.9882352941177,34,15,4,2008,1
222.0,3578,234.671560283688,141,15,4,2008,1
35.9,3578,425.0775,12,15,4,2008,1
351.0,3578,273.12127659574463,47,15,4,2008,1
263.0,3578,226.82142857142856,21,15,4,2008,1
169.0,3578,242.116,25,15,4,2008,1
70.4,3578,204.17315789473685,38,15,4,2008,1
260.0,3578,260.75,12,15,4,2008,1
344.0,3578,193.40138888888887,72,15,4,2008,1
180.0,3578,172.77777777777777,9,15,4,2008,1
233.0,3578,365.9845945945946,37,15,4,2008,1
505.8,3578,241.51142857142852,35,15,4,2008,1
149.0,3578,202.66190476190476,42,15,4,2008,1
119.0,3578,208.02235294117648,85,15,4,2008,1
332.2,3578,215.3216,25,15,4,2008,1
212.0,3578,357.6578947368421,19,15,4,2008,1
325.0,3578,284.91242424242427,66,15,4,2008,1
79.9,3578,227.2,18,15,4,2008,1
163.0,3578,329.25947368421055,19,15,4,2008,1
417.0,3579,281.4125,40,16,4,2008,2
208.4,3579,259.47875,16,16,4,2008,2
205.0,3579,332.2741111111111,90,16,4,2008,2
334.0,3579,345.14428571428573,7,16,4,2008,2
286.0,3579,263.9133333333333,15,16,4,2008,2
181.0,3579,232.8736,25,16,4,2008,2
218.0,3579,197.22925,40,16,4,2008,2
255.0,3579,278.6298701298702,77,16,4,2008,2
292.5,3579,312.15333333333336,15,16,4,2008,2
1352.0,3580,396.319,10,17,4,2008,3
822.0,3580,275.81290322580645,31,17,4,2008,3
400.0,3580,323.154,10,17,4,2008,3
159.0,3580,372.6648936170213,94,17,4,2008,3
150.0,3581,329.25947368421055,19,18,4,2008,4
295.0,3581,320.4,10,18,4,2008,4
225.0,3581,315.86094488188974,127,18,4,2008,4
209.0,3581,287.448,25,18,4,2008,4
208.0,3581,208.4833333333333,21,18,4,2008,4
1540.0,3584,268.54714285714283,35,21,4,2008,0
1099.0,3584,406.5,6,21,4,2008,0
424.0,3584,300.58934782608696,46,21,4,2008,0
507.0,3584,482.22277777777776,54,21,4,2008,0
165.6,3584,281.864406779661,59,21,4,2008,0
649.38,3584,287.79266666666666,30,21,4,2008,0
76.0,3584,516.575,28,21,4,2008,0
286.0,3584,224.6407692307692,13,21,4,2008,0
73.0,3584,92.5,2,21,4,2008,0
204.0,3584,425.19638888888886,72,21,4,2008,0
226.0,3584,388.36860465116274,43,21,4,2008,0
313.0,3585,302.96666666666664,9,22,4,2008,1
155.0,3585,629.6052631578947,19,22,4,2008,1
406.0,3585,336.325,8,22,4,2008,1
108.0,3585,240.19666666666663,30,22,4,2008,1
264.4,3585,285.9637931034483,29,22,4,2008,1
324.0,3585,383.0,5,22,4,2008,1
493.5,3585,284.37368421052633,38,22,4,2008,1
136.0,3585,232.18125,16,22,4,2008,1
172.0,3585,139.42222222222225,9,22,4,2008,1
176.0,3585,181.2055,20,22,4,2008,1
685.0,3585,424.8333333333333,18,22,4,2008,1
127.0,3585,204.11505376344087,93,22,4,2008,1
188.0,3585,183.73333333333332,12,22,4,2008,1
397.2,3585,242.2576666666667,30,22,4,2008,1
153.0,3586,248.6435064935065,77,23,4,2008,2
154.2,3586,209.4,24,23,4,2008,2
277.0,3586,252.2,7,23,4,2008,2
148.5,3586,180.225,4,23,4,2008,2
285.0,3586,201.2228125,32,23,4,2008,2
331.0,3586,346.6666666666667,9,23,4,2008,2
291.0,3586,309.6974358974359,39,23,4,2008,2
231.4,3586,254.1102631578948,38,23,4,2008,2
401.5,3586,290.164,5,23,4,2008,2
117.0,3586,186.0,3,23,4,2008,2
283.0,3586,449.687037037037,54,23,4,2008,2
136.0,3586,235.36392156862743,51,23,4,2008,2
253.0,3586,258.62857142857143,7,23,4,2008,2
395.0,3586,208.02235294117648,85,23,4,2008,2
340.52,3587,290.164,5,24,4,2008,3
351.0,3587,630.6,10,24,4,2008,3
171.0,3587,437.5,6,24,4,2008,3
394.0,3587,189.39166666666665,12,24,4,2008,3
127.0,3587,262.37291666666664,48,24,4,2008,3
319.5,3587,307.83000000000004,60,24,4,2008,3
162.0,3591,219.484,25,28,4,2008,0
192.2,3591,325.3,8,28,4,2008,0
345.0,3591,491.18055555555554,36,28,4,2008,0
313.0,3591,203.4847,100,28,4,2008,0
123.5,3592,443.85161290322577,31,29,4,2008,1
208.0,3593,296.3142105263158,38,30,4,2008,2
296.0,3593,363.13421052631577,19,30,4,2008,2
104.5,3594,355.2142857142857,7,1,5,2008,3
132.0,3594,228.0415151515152,33,1,5,2008,3
259.0,3594,326.29872093023255,86,1,5,2008,3
217.0,3594,222.9958333333333,48,1,5,2008,3
101.0,3598,252.9355555555556,45,5,5,2008,0
384.8,3598,643.4235294117647,34,5,5,2008,0
498.4,3598,287.1038461538461,13,5,5,2008,0
215.0,3598,347.0,9,5,5,2008,0
243.9,3598,219.58597402597405,77,5,5,2008,0
523.6,3598,292.7086956521739,23,5,5,2008,0
200.0,3598,197.77142857142857,7,5,5,2008,0
69.0,3599,275.57296296296295,81,6,5,2008,1
158.0,3599,248.4882352941177,17,6,5,2008,1
186.0,3599,280.83902439024394,41,6,5,2008,1
37.17,3599,207.43470588235292,34,6,5,2008,1
152.0,3599,211.6382352941177,68,6,5,2008,1
238.0,3599,238.48666666666668,27,6,5,2008,1
132.0,3599,147.76999999999998,10,6,5,2008,1
243.0,3599,189.23620689655172,58,6,5,2008,1
282.0,3599,244.5264705882353,51,6,5,2008,1
229.0,3599,346.6666666666667,9,6,5,2008,1
29.0,3599,314.24,25,6,5,2008,1
266.0,3599,221.584,50,6,5,2008,1
312.0,3599,204.25407407407408,27,6,5,2008,1
1393.61,3599,320.33875,24,6,5,2008,1
171.0,3599,372.6648936170213,94,6,5,2008,1
218.0,3599,425.19638888888886,72,6,5,2008,1
473.8,3600,316.43,10,7,5,2008,2
148.0,3600,229.2142857142857,21,7,5,2008,2
977.0,3600,414.5655555555556,72,7,5,2008,2
947.0,3600,449.687037037037,54,7,5,2008,2
256.0,3600,273.12127659574463,47,7,5,2008,2
102.0,3599,354.4475,8,6,5,2008,1
184.0,3600,187.65714285714284,14,7,5,2008,2
452.0,3600,351.6363636363636,11,7,5,2008,2
112.0,3600,271.5,21,7,5,2008,2
242.0,3601,233.1125,20,8,5,2008,3
266.0,3601,198.2355555555556,18,8,5,2008,3
126.4,3601,378.2828571428572,28,8,5,2008,3
519.0,3601,274.4192857142857,28,8,5,2008,3
891.0,3601,347.0,9,8,5,2008,3
200.0,3601,275.4142857142857,28,8,5,2008,3
283.0,3601,163.4,3,8,5,2008,3
42.6,3602,224.1,8,9,5,2008,4
283.0,3602,385.3333333333333,12,9,5,2008,4
177.0,3602,419.65838709677416,31,9,5,2008,4
122.0,3602,245.93050847457627,59,9,5,2008,4
108.0,3605,532.24125,8,12,5,2008,0
332.62,3605,212.7673333333333,30,12,5,2008,0
614.0,3605,351.6363636363636,11,12,5,2008,0
223.0,3605,178.86785714285716,14,12,5,2008,0
234.6,3605,205.9717391304348,23,12,5,2008,0
193.0,3605,398.5692307692308,65,12,5,2008,0
123.0,3605,298.3345588235294,136,12,5,2008,0
236.9,3605,298.51613636363635,44,12,5,2008,0
307.0,3605,347.0,9,12,5,2008,0
238.4,3605,288.69117647058823,34,12,5,2008,0
357.0,3605,292.8647058823529,17,12,5,2008,0
296.65,3605,339.64,13,12,5,2008,0
196.25,3605,195.5395238095238,21,12,5,2008,0
215.0,3605,211.19818181818184,11,12,5,2008,0
155.5,3605,122.9,5,12,5,2008,0
221.94,3605,290.6466666666667,3,12,5,2008,0
319.6,3605,278.27177777777774,90,12,5,2008,0
916.0,3605,254.70315789473685,57,12,5,2008,0
690.55,3605,293.082,25,12,5,2008,0
262.0,3605,251.7363636363636,11,12,5,2008,0
213.5,3605,309.84666666666664,90,12,5,2008,0
94.0,3605,151.25,4,12,5,2008,0
679.9,3606,204.17315789473685,38,13,5,2008,1
484.0,3606,273.53333333333336,9,13,5,2008,1
115.6,3606,250.92115384615389,26,13,5,2008,1
170.0,3606,197.22925,40,13,5,2008,1
46.0,3606,213.0,4,13,5,2008,1
225.0,3606,488.8333333333333,15,13,5,2008,1
360.0,3606,260.0303921568627,51,13,5,2008,1
82.2,3607,234.054,10,14,5,2008,2
109.0,3607,410.3636363636364,11,14,5,2008,2
162.4,3607,221.18421052631575,19,14,5,2008,2
328.01,3607,345.14428571428573,7,14,5,2008,2
182.0,3607,215.14285714285717,7,14,5,2008,2
331.0,3607,340.91538461538465,39,14,5,2008,2
222.0,3607,266.7555555555556,9,14,5,2008,2
314.0,3607,238.0888888888889,36,14,5,2008,2
369.0,3608,425.9642857142857,56,15,5,2008,3
218.6,3608,294.02,5,15,5,2008,3
492.5,3608,334.9290322580645,31,15,5,2008,3
98.4,3608,285.2212,25,15,5,2008,3
297.0,3609,360.6363636363636,11,16,5,2008,4
318.4,3612,297.1,26,19,5,2008,0
547.0,3612,415.0208333333333,24,19,5,2008,0
242.0,3612,653.38,25,19,5,2008,0
277.0,3612,352.4596428571428,28,19,5,2008,0
166.0,3613,298.6013888888889,36,20,5,2008,1
159.0,3613,305.4987037037037,54,20,5,2008,1
320.2,3613,276.3444736842105,38,20,5,2008,1
487.0,3613,319.7154,50,20,5,2008,1
396.0,3613,459.1612903225807,31,20,5,2008,1
385.0,3613,261.3701492537313,67,20,5,2008,1
220.6,3613,419.5074358974359,39,20,5,2008,1
94.0,3613,180.19285714285712,14,20,5,2008,1
306.9,3613,249.57142857142856,14,20,5,2008,1
101.1,3613,235.5763636363636,55,20,5,2008,1
285.2,3613,312.15333333333336,15,20,5,2008,1
349.0,3613,232.8736,25,20,5,2008,1
147.0,3613,197.0,2,20,5,2008,1
211.0,3614,189.39166666666665,12,21,5,2008,2
289.0,3614,350.07092307692307,65,21,5,2008,2
175.5,3614,365.3631578947368,19,21,5,2008,2
375.0,3614,266.0952380952381,21,21,5,2008,2
161.0,3614,139.42222222222225,9,21,5,2008,2
250.0,3614,275.57296296296295,81,21,5,2008,2
176.0,3614,193.40138888888887,72,21,5,2008,2
36.0,3614,280.83902439024394,41,21,5,2008,2
200.2,3614,275.4142857142857,28,21,5,2008,2
198.0,3614,320.21666666666664,36,21,5,2008,2
447.0,3614,433.3167272727272,55,21,5,2008,2
321.0,3614,715.5,12,21,5,2008,2
270.0,3614,225.40769230769232,13,21,5,2008,2
99.0,3614,202.66190476190476,42,21,5,2008,2
287.14,3614,301.93800000000005,30,21,5,2008,2
713.0,3614,235.66666666666663,21,21,5,2008,2
1054.0,3614,357.6578947368421,19,21,5,2008,2
77.0,3615,162.94,10,22,5,2008,3
205.0,3615,204.11505376344087,93,22,5,2008,3
1045.0,3615,531.5666666666667,30,22,5,2008,3
470.6,3615,382.7324324324324,37,22,5,2008,3
252.4,3615,187.65714285714284,14,22,5,2008,3
371.1,3615,263.65714285714284,21,22,5,2008,3
627.2,3615,294.475,20,22,5,2008,3
254.0,3615,246.94621621621627,37,22,5,2008,3
120.6,3615,174.57500000000002,26,22,5,2008,3
620.0,3616,424.8333333333333,18,23,5,2008,4
38.6,3616,277.81538461538463,13,23,5,2008,4
97.5,3616,274.4125,40,23,5,2008,4
321.0,3616,468.06666666666666,30,23,5,2008,4
145.0,3620,189.23620689655172,58,27,5,2008,1
336.56,3620,319.7154,50,27,5,2008,1
742.0,3620,363.9666336633664,101,27,5,2008,1
139.0,3620,238.48666666666668,27,27,5,2008,1
398.0,3620,254.1102631578948,38,27,5,2008,1
386.4,3620,286.7,2,27,5,2008,1
151.0,3620,416.9515625,64,27,5,2008,1
298.0,3620,383.0902439024391,82,27,5,2008,1
75.0,3620,107.33333333333331,3,27,5,2008,1
399.0,3620,491.18055555555554,36,27,5,2008,1
299.55,3620,258.8126315789474,19,27,5,2008,1
264.0,3620,238.0,2,27,5,2008,1
1638.2,3620,643.4235294117647,34,27,5,2008,1
366.0,3620,346.6666666666667,9,27,5,2008,1
110.0,3620,346.6666666666667,9,27,5,2008,1
419.5,3621,219.72,5,28,5,2008,2
133.0,3621,331.06486486486483,37,28,5,2008,2
767.0,3621,274.4192857142857,28,28,5,2008,2
230.0,3621,393.5778688524591,61,28,5,2008,2
435.0,3621,268.4,5,28,5,2008,2
207.5,3621,312.15333333333336,15,28,5,2008,2
206.0,3621,141.66666666666666,3,28,5,2008,2
357.0,3621,388.2117647058824,17,28,5,2008,2
403.0,3622,310.2371428571428,7,29,5,2008,3
237.0,3622,320.21666666666664,36,29,5,2008,3
437.0,3622,320.21666666666664,36,29,5,2008,3
349.8,3622,201.09136363636364,22,29,5,2008,3
401.0,3622,301.5,8,29,5,2008,3
585.5,3622,568.8,5,29,5,2008,3
458.0,3622,301.5,8,29,5,2008,3
403.0,3623,601.9705882352941,17,30,5,2008,4
224.0,3623,170.2911111111111,9,30,5,2008,4
1415.0,3623,653.38,25,30,5,2008,4
247.0,3623,211.6382352941177,68,30,5,2008,4
375.0,3623,408.712125,80,30,5,2008,4
454.0,3626,341.6814814814815,54,2,6,2008,0
338.4,3626,256.71425,40,2,6,2008,0
165.0,3626,198.25,4,2,6,2008,0
328.0,3626,234.671560283688,141,2,6,2008,0
1031.0,3626,452.6814814814815,27,2,6,2008,0
178.4,3626,215.3216,25,2,6,2008,0
422.0,3626,177.5,12,2,6,2008,0
174.0,3626,275.085,12,2,6,2008,0
298.0,3627,232.8736,25,3,6,2008,1
272.2,3627,185.89166666666665,24,3,6,2008,1
336.0,3627,231.16666666666663,6,3,6,2008,1
129.0,3627,189.0,3,3,6,2008,1
331.0,3627,318.62068965517244,29,3,6,2008,1
226.0,3627,282.4586885245902,61,3,6,2008,1
1676.0,3627,736.25,8,3,6,2008,1
36.4,3627,220.6538888888889,18,3,6,2008,1
317.0,3627,327.7,20,3,6,2008,1
92.0,3627,736.25,8,3,6,2008,1
139.2,3628,430.4,12,4,6,2008,2
315.9,3628,365.4971428571428,14,4,6,2008,2
443.2,3628,257.9637333333333,75,4,6,2008,2
82.0,3628,229.9882352941177,34,4,6,2008,2
214.0,3628,698.36,20,4,6,2008,2
158.0,3628,332.6666666666667,3,4,6,2008,2
195.0,3628,390.4873214285714,56,4,6,2008,2
305.0,3628,155.5,2,4,6,2008,2
159.0,3628,327.2205172413793,58,4,6,2008,2
795.0,3628,414.5655555555556,72,4,6,2008,2
193.0,3628,653.9736842105264,38,4,6,2008,2
203.6,3628,285.9637931034483,29,4,6,2008,2
305.0,3628,275.57296296296295,81,4,6,2008,2
172.0,3628,216.4807920792079,101,4,6,2008,2
304.0,3629,408.712125,80,5,6,2008,3
152.0,3629,307.7912962962963,54,5,6,2008,3
33.5,3629,290.164,5,5,6,2008,3
81.4,3629,259.1620689655172,29,5,6,2008,3
260.0,3629,380.3566666666667,30,5,6,2008,3
375.5,3629,283.12666666666667,30,5,6,2008,3
179.0,3629,336.5592592592592,27,5,6,2008,3
177.0,3629,193.40138888888887,72,5,6,2008,3
345.2,3629,306.80645161290323,62,5,6,2008,3
153.0,3629,275.95,60,5,6,2008,3
325.8,3630,261.5877777777778,9,6,6,2008,4
442.0,3630,300.1262295081968,61,6,6,2008,4
285.2,3630,456.0181818181818,22,6,6,2008,4
178.0,3630,630.6,10,6,6,2008,4
723.6,3633,336.325,8,9,6,2008,0
175.5,3633,225.63,20,9,6,2008,0
203.0,3633,372.2763157894737,19,9,6,2008,0
811.0,3633,341.6814814814815,54,9,6,2008,0
1061.0,3633,629.8125,16,9,6,2008,0
94.0,3633,698.36,20,9,6,2008,0
310.0,3633,392.0,3,9,6,2008,0
266.0,3633,388.36860465116274,43,9,6,2008,0
152.7,3633,254.1102631578948,38,9,6,2008,0
205.0,3634,147.76999999999998,10,10,6,2008,1
87.0,3634,245.50819672131144,122,10,6,2008,1
76.25,3634,195.5395238095238,21,10,6,2008,1
170.0,3634,268.26666666666665,6,10,6,2008,1
101.0,3634,107.2375,8,10,6,2008,1
227.88,3634,168.96,3,10,6,2008,1
2869.0,3634,421.9593023255814,43,10,6,2008,1
368.0,3634,315.86094488188974,127,10,6,2008,1
228.6,3634,251.7363636363636,11,10,6,2008,1
385.0,3634,488.8333333333333,15,10,6,2008,1
148.0,3634,197.77142857142857,7,10,6,2008,1
329.0,3635,259.52272727272725,44,11,6,2008,2
634.0,3635,392.0,3,11,6,2008,2
336.0,3635,326.29872093023255,86,11,6,2008,2
192.5,3635,435.6578947368421,38,11,6,2008,2
200.0,3635,443.85161290322577,31,11,6,2008,2
388.0,3635,385.75,8,11,6,2008,2
501.0,3635,309.84666666666664,90,11,6,2008,2
375.0,3635,388.2117647058824,17,11,6,2008,2
165.0,3636,385.75,8,12,6,2008,3
424.0,3636,344.72727272727275,11,12,6,2008,3
754.5,3636,311.9761904761905,21,12,6,2008,3
603.0,3640,216.4807920792079,101,16,6,2008,0
171.5,3640,271.2880434782609,46,16,6,2008,0
414.0,3640,643.4235294117647,34,16,6,2008,0
312.0,3640,222.9958333333333,48,16,6,2008,0
232.0,3640,251.39605263157893,76,16,6,2008,0
97.2,3640,185.89166666666665,24,16,6,2008,0
201.0,3640,218.83333333333331,6,16,6,2008,0
262.8,3640,205.7117647058824,17,16,6,2008,0
187.4,3641,285.2212,25,17,6,2008,1
200.4,3641,285.2212,25,17,6,2008,1
2116.0,3641,505.11,14,17,6,2008,1
14.6,3641,220.85,16,17,6,2008,1
601.0,3641,242.2576666666667,30,17,6,2008,1
217.0,3641,306.11333333333334,6,17,6,2008,1
180.9,3641,262.37291666666664,48,17,6,2008,1
232.0,3641,169.45454545454547,11,17,6,2008,1
205.0,3641,360.6363636363636,11,17,6,2008,1
218.5,3641,750.8206896551725,29,17,6,2008,1
86.0,3641,186.6,5,17,6,2008,1
410.0,3641,386.4572727272727,44,17,6,2008,1
272.8,3641,218.58461538461535,13,17,6,2008,1
268.0,3641,176.4,10,17,6,2008,1
251.0,3641,282.1415,40,17,6,2008,1
237.0,3641,322.4642857142857,14,17,6,2008,1
339.0,3641,357.51666666666665,12,17,6,2008,1
143.1,3641,254.1102631578948,38,17,6,2008,1
207.3,3641,261.1142857142857,7,17,6,2008,1
69.2,3641,326.1907407407408,27,17,6,2008,1
17.0,3641,311.9761904761905,21,17,6,2008,1
117.0,3642,247.49857142857144,14,18,6,2008,2
201.0,3642,298.3345588235294,136,18,6,2008,2
446.6,3642,334.9290322580645,31,18,6,2008,2
99.0,3642,336.5592592592592,27,18,6,2008,2
479.0,3642,315.86094488188974,127,18,6,2008,2
174.0,3642,235.36392156862743,51,18,6,2008,2
88.2,3642,163.4,3,18,6,2008,2
289.1,3642,306.475,48,18,6,2008,2
603.5,3642,406.15,6,18,6,2008,2
295.0,3643,200.83666666666667,18,19,6,2008,3
346.5,3644,274.4125,40,20,6,2008,4
61.0,3647,222.4115,20,23,6,2008,0
314.0,3647,240.2133333333333,15,23,6,2008,0
182.0,3647,230.11045454545456,44,23,6,2008,0
292.0,3647,232.14210526315787,19,23,6,2008,0
517.0,3647,408.712125,80,23,6,2008,0
167.0,3647,218.3,18,23,6,2008,0
20.0,3647,327.7,20,23,6,2008,0
83.0,3648,202.66190476190476,42,24,6,2008,1
338.0,3648,162.94,10,24,6,2008,1
199.8,3648,281.864406779661,59,24,6,2008,1
320.8,3648,340.8842105263158,19,24,6,2008,1
306.6,3648,204.25407407407408,27,24,6,2008,1
63.8,3648,223.04444444444448,27,24,6,2008,1
220.0,3648,203.4847,100,24,6,2008,1
293.8,3648,213.26666666666665,3,24,6,2008,1
239.8,3648,310.62119047619046,42,24,6,2008,1
1583.0,3649,653.38,25,25,6,2008,2
195.3,3649,320.33875,24,25,6,2008,2
244.0,3649,215.14285714285717,7,25,6,2008,2
666.0,3649,261.956,25,25,6,2008,2
44.0,3649,243.125,16,25,6,2008,2
269.0,3649,273.53333333333336,9,25,6,2008,2
345.1,3649,444.30555555555554,18,25,6,2008,2
260.9,3649,444.30555555555554,18,25,6,2008,2
432.0,3649,260.75,12,25,6,2008,2
100.0,3649,424.8333333333333,18,25,6,2008,2
410.0,3649,270.18181818181824,44,25,6,2008,2
